ISBN,Título,Género,Autor,Editorial,Número de Páginas,Fecha de Publicación,Sinopsis,Portada,URL
9786075252469,RETABLOS Y ALTARES DE LA LITERATURA UNIVERSAL,ensayo-literario,René Áviles Fabila,Benemérita Universidad Autónoma de Puebla,236,2017,"Cuando estuvo entre nosotros René fue un prolífico protagonista de la literatura mexicana que publicó más de 50 títulos. Hoy con este volumen en el que rescatamos del olvido algunos textos de los de los innumerables que publicó en la prensa mexicana, nuestro amigo se trasfigura en un prometedor y entrañable escritor póstumo que, venturosamente, publica su primer libro. Roberto Martínez Garcilazo","https://www.gandhi.com.mx/media/catalog/product/9/7/9786075252469.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/retablos-y-altares-de-la-literatura-universal
9788499894393,El viaje empieza,terror-y-suspenso,Stephen King,Debolsillo,128,09 de Octubre 2014,"Sexta entrega de la adaptación gráfica de la serie La Torre Oscura. Fin de la precuela, el viaje de Roland hacia la Torre Oscura ha comenzado.Cuando John Farson, al que irónicamente apodan el Hombre Bueno, invade la baronía de Gilead, los pistoleros son masacrados. Solo Deschain sobrevive y lo hará para emprender una búsqueda: debe hallar la legendaria Torre Oscura, el eje central sobre el que giranlas múltiples realidades. Solo allí podrá deshacer las acciones del Hombre Bueno y restablecer el Mundo Medio.La crítica ha dicho...Con el paso del tiempo y la aparición de cada nuevo número, la serie gráfica podría incluso llegar a eclipsar las novelas en que se inspira.Graphic Novel Reporter","https://www.gandhi.com.mx/media/catalog/product/9788499894393?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-viaje-empieza
9789877478488,Cats: Color Block,arte-ii,Carolina Marando,VR editoras,80,01 de Agosto 2022,"Una nueva entrega con cuidadas imágenes de gatos. Un original formato, tipo block, con una solapa para colocar debajo de cada lámina a pintar y evitar que arruine los dibujos que están detrás. Ideal para regalar y regalarse.","https://www.gandhi.com.mx/media/catalog/product/9/7/9789877478488_b291.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/color-block-cats
9789585532052,DARKYRIA - LIBRO I - MARES,ciencia-ficcion,Karen Gallardo,Cangrejo editores,6,2018,"Darkyria es una tierra impresionante, tan maravillosa como peligrosa, escenario de la más fascinante  trama de intriga y suspenso en donde las vidas de los protagonistas se entrelazan en el tiempo y el espacio. ¿Qué hacer cuando precisamente en lo que más desprecias descubres lo que eres? Rebeca Mares, una joven española del siglo XXI, desde temprana edad tuvo todo cuanto el dinero puede comprar, menos, una familia. Inexplicablemente, una gélida noche, cobijada por la intensa penumbra, la vida de Rebeca da un giro inesperado: despierta temblorosa y desconcertada en un mundo que no es el suyo, ante la mirada atónita de extraños espectadores, quienes sorprendidos y perplejos, observan su desnudez. Lograr sobrevivir y conseguir regresar a su tiempo, es en un principio la única prioridad; poco a poco irá descubriendo que ese mundo de cazadores y guerreros no le es tan ajeno como pudo creer a su llegada. Menos aun cuando sus sufrimientos no son comparables con los que está por enfrentar al revivir en su vida pasada. Ser trasladada a Darkyria, ese reino mágico y oscuro, desencadenará una vorágine de eventos que relacionan a muchos controversiales personajes presos del amor, la ambición y la venganza. Esto también llevará a la protagonista a enfrentar a sus peores enemigos: sus propios demonios. Entenderá que… no siempre la verdad es concedida para todos.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9789585532052_4260.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/darkyria-libro-i-mares
9786070938443,El impuesto sobre adquisición de inmuebles,derecho,Ángel Gilberto Adame López,Porrúa,216,01 de Abril 2022,"La contribución que grava la adquisición de bienes inmuebles es una de las que ha sido objeto de un mayor número de modificaciones y regulaciones legislativas promovidas en los tres ámbitos de gobierno (federal, estatal y municipal). Lo anterior implica diferencias, que van desde su denominación hasta sus elementos, como sujeto, objeto, base, tasa y tarifa, así como la manera de determinarse y el plazo para pagarse. Tales son la relevancia del impuesto sobre adquisición de inmuebles (ISAI) y la complejidad que su estudio demanda, de ahí que la normativa requerida para su comprensión y aplicación se presente en este pormenorizado libro de una forma ordenada, clara y sencilla. Ángel Gilberto Adame expone las reglas generales del impuesto; las agrupa en reglas especiales, con el propósito de establecer los cambios por los que ha atravesado el ISAI, pues, en materia impositiva, la derogación de una norma no necesariamente supone que deje de tener vigencia. Partiendo de las perspectivas críticas que proporciona la ciencia jurídica comparada, el autor fija marcos de referencia con respecto a las contribuciones similares al ISAI en las entidades de la república e incluye un repertorio de tablas de cálculo que son un instrumento invaluable para todos aquellos interesados en el derecho fiscal inmobiliario. Esta obra es el producto de más de veinte años de práctica notarial y docente. Adame la ofrece al público con el afán de clarificar las partes más difusas del ISAI.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786070938443_87f9.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-impuesto-sobre-adquisicion-de-inmuebles-4
9788498791693,"ENSAYOS MORALES, POLITICOS Y LITERARIOS",filosofia,David Hume,Trotta,584,2011,"HAY AQUÍ, ASÍ PUES, UN INCENTIVO SUFICIENTE PARA MANTENER CON EL MAYOR CELO, EN TODO ESTADO LIBRE, LAS FORMAS E INSTITUCIONES QUE GARANTIZAN LA LIBERTAD, RESPETAN EL BIEN COMÚN Y RESTRINGEN Y CASTIGAN LA AVARICIA Y LA AMBICIÓN DE DETERMINADOS HOMBRES.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788498791693.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/ensayos-morales-politicos-y-literarios
9788416830992,Cuentos de muerte y demencia,terror-y-suspenso,Edgar Allan Poe,Nørdicalibros,136,2017,"El terror, lo macabro y el horror se dan cita en estos cuatro magníficos cuentos de Poe. Un asesino exasperado por el latido del corazón aún palpitante de su víctima... Una institución mental dirigida por alguien ajeno al personal... Una caja misteriosa a bordo de un barco con un terrible secreto... La mirada del hipnotizador que, tal vez, podría paralizar a la misma Muerte... Ponte la cámisa de fuerza y abróchatela bien, porque en estas páginas hay historias de amor perdido, caminos errados... y mentes extraviadas. Esta entrega de los mejores relatos de Poe incluye: El corazón delator, El sistema del doctor Tarr y el profesor Fether, La caja oblonga y Los hechos del caso del Sr. Valdemar.	EL TERROR, LO MACABRO Y EL HORROR SE DAN CITA EN ESTOS CUATRO MAGNI FICOS CUENTOS DE POE. UN ASESINO EXASPERADO POR EL LATIDO DEL CORAZO N AU N PALPITANTE DE SU VI CTIMA... UNA INSTITUCIO N MENTAL DIRIGIDA POR ALGUIEN AJENO AL PERSONAL... UNA CAJA MISTERIOSA A BORDO DE UN BARCO CON UN TERRIBLE SECRETO... LA MIRADA DEL HIPNOTIZADOR QUE, TAL VEZ, PODRI A PARALIZAR A LA MISMA MUERTE... PONTE LA CA MISA DE FUERZA Y ABRO CHATELA BIEN, PORQUE EN ESTAS PA GINAS HAY HISTORIAS DE AMOR PERDIDO, CAMINOS ERRADOS... Y MENTES EXTRAVIADAS. ESTA ENTREGA DE LOS MEJORES RELATOS DE POE INCLUYE: EL CORAZO N DELATOR, EL SISTEMA DEL DOCTOR TARR Y EL PROFESOR FETHER, LA CAJA OBLONGA Y LOS HECHOS DEL CASO DEL SR. VALDEMAR. 9788498924985	2018-09-03 16:15:57.620	Esta obra de Gibson despeja incógnitas, disipa nieblas, aclara zonas de sombra de una personalidad tan singular y carismática como la de García Lorca, por lo que en muchos aspectos y durante mucho tiempo seguirá siendo insuperable. Su reedición no es solo un homenaje al artista, sino una exigencia cultural de gran magnitud. Cuando apareció por primera vez esta amplísima biografía, obra del mejor de sus conocedores, el hispanista irlandés nacionalizado español Ian Gibson, supuso un hito en los estudios sobre el poeta granadino: su apasionante vida, su papel central en la generación intelectual y artística más fértil de la España contemporánea, así como sus convicciones políticas, estaban en franca contradicción con los valores dominantes hasta casi cuarenta años después de su muerte. Y cuando la obra de Lorca–y él mismo a través de su trágica muerte- se había convertido en mítica era difícil negar, pero fácil deformar, su peripecia vital.	ESTA OBRA DE GIBSON DESPEJA INCO GNITAS, DISIPA NIEBLAS, ACLARA ZONAS DE SOMBRA DE UNA PERSONALIDAD TAN SINGULAR Y CARISMA TICA COMO LA DE GARCI A LORCA, POR LO QUE EN MUCHOS ASPECTOS Y DURANTE MUCHO TIEMPO SEGUIRA SIENDO INSUPERABLE. SU REEDICIO N NO ES SOLO UN HOMENAJE AL ARTISTA, SINO UNA EXIGENCIA CULTURAL DE GRAN MAGNITUD. CUANDO APARECIO POR PRIMERA VEZ ESTA AMPLI SIMA BIOGRAFI A, OBRA DEL MEJOR DE SUS CONOCEDORES, EL HISPANISTA IRLANDE S NACIONALIZADO ESPAN OL IAN GIBSON, SUPUSO UN HITO EN LOS ESTUDIOS SOBRE EL POETA GRANADINO: SU APASIONANTE VIDA, SU PAPEL CENTRAL EN LA GENERACIO N INTELECTUAL Y ARTI STICA MA S FE RTIL DE LA ESPAN A CONTEMPORA NEA, ASI COMO SUS CONVICCIONES POLI TICAS, ESTABAN EN FRANCA CONTRADICCIO N CON LOS VALORES DOMINANTES HASTA CASI CUARENTA AN OS DESPUE S DE SU MUERTE. Y CUANDO LA OBRA DE LORCA Y E L MISMO A TRAVE S DE SU TRA GICA MUERTE SE HABI A CONVERTIDO EN MI TICA ERA DIFI CIL NEGAR, PERO FA CIL DEFORMAR, SU PERIPECIA VITAL. 9788417370084	2018-09-03 16:13:09.633	Medicina de urgencias de bolsillo es una obra escrita por médicos residentes de medicina de urgencias de la Universidad de Colorado y de la Universidad de Harvard. Dado que la medicina de urgencias es una disciplina dinámica que requiere una actualización constante, así como información precisa y accesible, este libro es la opción ideal para acompañar al estudiante de medicina, al médico residente, al profesional de enfermería y al médico especialista en su práctica diaria de una de las disciplinas clínicas más exigentes: la medicina de urgencias.	MEDICINA DE URGENCIAS DE BOLSILLO ES UNA OBRA ESCRITA POR ME DICOS RESIDENTES DE MEDICINA DE URGENCIAS DE LA UNIVERSIDAD DE COLORADO Y DE LA UNIVERSIDAD DE HARVARD. DADO QUE LA MEDICINA DE URGENCIAS ES UNA DISCIPLINA DINA MICA QUE REQUIERE UNA ACTUALIZACIO N CONSTANTE, ASI COMO INFORMACIO N PRECISA Y ACCESIBLE, ESTE LIBRO ES LA OPCIO N IDEAL PARA ACOMPAN AR AL ESTUDIANTE DE MEDICINA, AL ME DICO RESIDENTE, AL PROFESIONAL DE ENFERMERI A Y AL ME DICO ESPECIALISTA EN SU PRA CTICA DIARIA DE UNA DE LAS DISCIPLINAS CLI NICAS MA S EXIGENTES: LA MEDICINA DE URGENCIAS. 9788417033996	2018-09-03 16:10:34.087	Enfermería cardiovascular forma parte de la serie Colección Lippincott Enfermería. Un enfoque práctico y conciso, caracterizada por presentar de forma divertida, atractiva y visual, temas alta complejidad en la enseñanza de enfermería. El objetivo del presente título es ofrecer los conceptos, habilidades y procesos fundamentales del cuidado cardíaco. Comprende habilidades, conceptos y equipamiento esenciales, exploración físicas, pruebas diagnósticas, control cardíaco y manejo de emergencias y complicaciones.	ENFERMERI A CARDIOVASCULAR FORMA PARTE DE LA SERIE COLECCIO N LIPPINCOTT ENFERMERI A. UN ENFOQUE PRA CTICO Y CONCISO, CARACTERIZADA POR PRESENTAR DE FORMA DIVERTIDA, ATRACTIVA Y VISUAL, TEMAS ALTA COMPLEJIDAD EN LA ENSEN ANZA DE ENFERMERI A. EL OBJETIVO DEL PRESENTE TI TULO ES OFRECER LOS CONCEPTOS, HABILIDADES Y PROCESOS FUNDAMENTALES DEL CUIDADO CARDI ACO. COMPRENDE HABILIDADES, CONCEPTOS Y EQUIPAMIENTO ESENCIALES, EXPLORACIO N FI SICAS, PRUEBAS DIAGNO STICAS, CONTROL CARDI ACO Y MANEJO DE EMERGENCIAS Y COMPLICACIONES. 9788417033163	2018-09-03 16:07:48.117	Educación nutricional. Guía para profesionales de la nutrición, 7.a edición se ha consolidado como una de las mejores obras en su disciplina. Esta obra se enfoca en la educación nutricional, asignatura presente prácticamente en toda escuela y facultad de nutrición. Su contenido atiende y desarrolla habilidades de comunicación y educación con los pacientes en diferentes entornos clínicos y proporciona el sustento científico y la evidencia científica necesarios. Su formato altamente propedéutico incluye una gran variedad de herramientas como casos clínicos, preguntas y resúmenes para fomentar el aprendizaje de manera dinámica y agradable.	EDUCACIO N NUTRICIONAL. GUI A PARA PROFESIONALES DE LA NUTRICIO N, 7.A EDICIO N SE HA CONSOLIDADO COMO UNA DE LAS MEJORES OBRAS EN SU DISCIPLINA. ESTA OBRA SE ENFOCA EN LA EDUCACIO N NUTRICIONAL, ASIGNATURA PRESENTE PRA CTICAMENTE EN TODA ESCUELA Y FACULTAD DE NUTRICIO N. SU CONTENIDO ATIENDE Y DESARROLLA HABILIDADES DE COMUNICACIO N Y EDUCACIO N CON LOS PACIENTES EN DIFERENTES ENTORNOS CLI NICOS Y PROPORCIONA EL SUSTENTO CIENTI FICO Y LA EVIDENCIA CIENTI FICA NECESARIOS. SU FORMATO ALTAMENTE PROPEDE UTICO INCLUYE UNA GRAN VARIEDAD DE HERRAMIENTAS COMO CASOS CLI NICOS, PREGUNTAS Y RESU MENES PARA FOMENTAR EL APRENDIZAJE DE MANERA DINA MICA Y AGRADABLE. 9788417033323	2018-09-03 16:05:23.687	Manual de trasplante renal tiene el objetivo de mostrar todos los avances en el campo del trasplante renal de manera accesible, legible, práctica y bien ilustrada. Ideal para médicos, cirujanos, residentes y profesionales de enfermería que manejan pacientes con trasplante renal, abarca desde opciones de tratamiento para la enfermedad renal terminal hasta trasplante, manejo postoperatorio e inmunología de trasplantes, centrándose en cada aspecto clave de la práctica clínica. La 6.ª edición se ha actualizado y revisado para reflejar los conocimientos más actuales y la práctica en el campo. A lo largo de 23 capítulos, se muestran los tres pilares en los que se sustenta el complejo campo del trasplante de órganos: la investigación básica, que es la esencia del progreso y la innovación; la medicina del trasplante clínico, subespecialidad médica relativamente nueva; y los puntales éticos y culturales de toda la labor del trasplante, incluyendo el sentido de comunidad y solidaridad con respecto a la donación y la necesaria confianza absoluta entre personal médico, pacientes y familias	MANUAL DE TRASPLANTE RENAL TIENE EL OBJETIVO DE MOSTRAR TODOS LOS AVANCES EN EL CAMPO DEL TRASPLANTE RENAL DE MANERA ACCESIBLE, LEGIBLE, PRA CTICA Y BIEN ILUSTRADA. IDEAL PARA ME DICOS, CIRUJANOS, RESIDENTES Y PROFESIONALES DE ENFERMERI A QUE MANEJAN PACIENTES CON TRASPLANTE RENAL, ABARCA DESDE OPCIONES DE TRATAMIENTO PARA LA ENFERMEDAD RENAL TERMINAL HASTA TRASPLANTE, MANEJO POSTOPERATORIO E INMUNOLOGI A DE TRASPLANTES, CENTRA NDOSE EN CADA ASPECTO CLAVE DE LA PRA CTICA CLI NICA. LA 6. EDICIO N SE HA ACTUALIZADO Y REVISADO PARA REFLEJAR LOS CONOCIMIENTOS MA S ACTUALES Y LA PRA CTICA EN EL CAMPO. A LO LARGO DE 23 CAPI TULOS, SE MUESTRAN LOS TRES PILARES EN LOS QUE SE SUSTENTA EL COMPLEJO CAMPO DEL TRASPLANTE DE O RGANOS: LA INVESTIGACIO N BA SICA, QUE ES LA ESENCIA DEL PROGRESO Y LA INNOVACIO N LA MEDICINA DEL TRASPLANTE CLI NICO, SUBESPECIALIDAD ME DICA RELATIVAMENTE NUEVA Y LOS PUNTALES E TICOS Y CULTURALES DE TODA LA LABOR DEL TRASPLANTE, INCLUYENDO EL SENTIDO DE COMUNIDAD Y SOLIDARIDAD CON RESPECTO A LA DONACIO N Y LA NECESARIA CONFIANZA ABSOLUTA ENTRE PERSONAL ME DICO, PACIENTES Y FAMILIAS 9788417370008	2018-09-03 16:02:55.717	En 16 capítulos se desarrollan temas como el examen dermatológico, la ciencia básica sobre la piel, la gama completa de enfermedades y trastornos de la piel (trastornos inflamatorios, infecciones dermatológicas, reacciones alérgicas a sustancias, trastornos de la pigmentación, lesiones benignas y malignas, trastornos de cabello y uñas, manifestaciones cutáneas de enfermedades sistémicas), cirugía dermatológica, dermatología pediátrica y geriátrica, seguridad frente a los rayos solares, terapias dermatológicas y tablas para diagnóstico diferencial. EN 16 CAPI TULOS SE DESARROLLAN TEMAS COMO EL EXAMEN DERMATOLO GICO, LA CIENCIA BA SICA SOBRE LA PIEL, LA GAMA COMPLETA DE ENFERMEDADES Y TRASTORNOS DE LA PIEL TRASTORNOS INFLAMATORIOS, INFECCIONES DERMATOLO GICAS, REACCIONES ALE RGICAS A SUSTANCIAS, TRASTORNOS DE LA PIGMENTACIO N, LESIONES BENIGNAS Y MALIGNAS, TRASTORNOS DE CABELLO Y UN AS, MANIFESTACIONES CUTA NEAS DE ENFERMEDADES SISTE MICAS , CIRUGI A DERMATOLO GICA, DERMATOLOGI A PEDIA TRICA Y GERIA TRICA, SEGURIDAD FRENTE A LOS RAYOS SOLARES, TERAPIAS DERMATOLO GICAS Y TABLAS PARA DIAGNO STICO DIFERENCIAL. 9786074535761	2018-09-03 15:54:22.300	BIENVENIDOS AL ÚNICO LIBRO QUE REVELA TODOS LOS SECRETOS DE UN TEMA DEL QUE NADIE SE ATREVE A HABLAR	BIENVENIDOS AL U NICO LIBRO QUE REVELA TODOS LOS SECRETOS DE UN TEMA DEL QUE NADIE SE ATREVE A HABLAR 9788417370893	2018-09-03 14:49:27.977	Enfermería materno-neonatal forma parte de la serie Colección Lippincott Enfermería. Un enfoque práctico y conciso, caracterizada por presentar de forma divertida, atractiva y visual, temas alta complejidad en la enseñanza de enfermería. El presente título constituye una perfecta guía en el aprendizaje de una atención materno-neonatal segura y eficaz.. En un estilo conversacional y amigable, se cubren una amplia gama de temas, todos ellos actualizados con los últimos avances tanto en el ámbito de investigación como terapéutico: atención prenatal; embarazo de alto riesgo; planificación familiar, métodos anticonceptivos y esterilidad; parto y nacimiento; y posparto, entre muchos otros temas cruciales.	ENFERMERI A MATERNO NEONATAL FORMA PARTE DE LA SERIE COLECCIO N LIPPINCOTT ENFERMERI A. UN ENFOQUE PRA CTICO Y CONCISO, CARACTERIZADA POR PRESENTAR DE FORMA DIVERTIDA, ATRACTIVA Y VISUAL, TEMAS ALTA COMPLEJIDAD EN LA ENSEN ANZA DE ENFERMERI A. EL PRESENTE TI TULO CONSTITUYE UNA PERFECTA GUI A EN EL APRENDIZAJE DE UNA ATENCIO N MATERNO NEONATAL SEGURA Y EFICAZ.. EN UN ESTILO CONVERSACIONAL Y AMIGABLE, SE CUBREN UNA AMPLIA GAMA DE TEMAS, TODOS ELLOS ACTUALIZADOS CON LOS U LTIMOS AVANCES TANTO EN EL A MBITO DE INVESTIGACIO N COMO TERAPE UTICO: ATENCIO N PRENATAL EMBARAZO DE ALTO RIESGO PLANIFICACIO N FAMILIAR, ME TODOS ANTICONCEPTIVOS Y ESTERILIDAD PARTO Y NACIMIENTO Y POSPARTO, ENTRE MUCHOS OTROS TEMAS CRUCIALES. 9786076283240	2018-09-03 14:30:54.877	La Academia Mexicana de la Historia, El Colegio de México yEl Colegio Nacional unieron esfuerzos en esta obra para volver a publicar losinformes, artículos y análisis que a lo largo de más de una década se fuerondando a conocer por medio de las Memorias de la primera de estas instituciones,facilitando así el acceso a una investigación interdisciplinaria sinprecedentes que hoy nos permite llegar a las entrañas de un pueblo singular. En Tlatelolco, aún se lee una placa que da cuenta de este emblemático sitio. El 13 de agosto de 1521, heroicamente defendida por Cuauhtémoc, cayó Tlatelolco en poder de Hernán Cortés. No fue triunfo ni derrota. Fue el doloroso nacimiento del pueblo mestizo, que es el México de hoy.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788416830992.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/cuentos-de-muerte-y-demencia-1
9788494127021,La visión de la Odisea,ensayo-literario,Aida Míguez Barciela,La oficina,272,08 de Abril 2014,"El retorno de Odiseo no solo implica que el misterio del bosque ya ha empezado a aclararse; que monstruos y gigantes han sido dominados y vencidos; que la bruja ya se ha desembrujado y se ha tomado la medida al elemento sin medida que es el mar; más fundamental incluso es el hecho de que la Odisea identifique su retorno con el proyecto de apertura interna de la casa, así como con la génesis de dos esferas secundarias o derivadas: la esfera de la representación «artística» y la esfera del «pensamiento», la «mente» o la «interioridad». La visión de la Odisea da vueltas en torno a la cuestión de en qué sentido todos los hallazgos, toda la frescura y la capacidad inventiva del personaje terriblemente sabio no solo son a la vez, e inseparablemente, crímenes y transgresiones; también son pérdidas irreparables y definitivas. Quizá la Odisea no tenga ese «final feliz» que se supone a veces; quizá el viaje o camino de Odiseo es en el fondo un viaje o camino sin retorno.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788494127021_4605.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-vision-de-la-odisea
9786074577051,YÉPEZ,ensayo-literario,Heriberto Yépez,Lectorum,64,2022,"Si alguien en nuestro país ha
puesto en jaque todos los paradigmas culturales y literarios a través de una
pensamiento crítico y punzante, lo que le ha creado más de un linchamiento
mediático,  ése ha sido Heriberto Yépez.
Es verdad que es en el ensayo y la novela donde se ha hecho más visible su
propuesta literaria, sin embargo esta selección de su poesía es la constancia
de que también en este género es imprescindible para nuestra tradición. La
poesía de Yépez cuenta, piensa y metaforiza (todo a un mismo tiempo) nuestra
(s) crisis del mundo contemporáneo, en especial del mexicano. Dos fronteras lo
subyugan: qué lugar ocupa en el mundo y qué lugar ocupa el mundo en él. Por eso
escribe: “Estoy atorado /entre este y el otro lado.” En todo, pues, lo que
signifique una fisura, un cuestionar lo establecido, un darle un nuevo orden a
las cosas, un límite entre esto o aquello, ahí estará la poesía vital, irónica
y perspicaz de Heriberto Yépez haciendo de las suyas. (Rogelio Guedea)","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786074577051_5b56.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/yepez
9786070793141,Vuela... a tu libertad,desarrollo-humano,Alfonso Lara Castilla,Booket,80,18 de Noviembre 2022,"Vuela... a tu libertad es la sublime experiencia de un joven que entabla una singular amistad con un águila que, después de perder a su pareja a manos de cazadores irresponsables, dirige su camino a los niveles más elevados de la montaña para curar sus heridas y renovarse.Una historia en la que el ave enseña al protagonista a volar hacia su destino para alcanzar el nivel cósmico en la Montaña Eterna y, así, dar respuesta a su propia naturaleza y descubrir sus verdaderos valores.Un relato de superación que busca motivar a las personas a crecer, amar y ampliar la conciencia para liberar su energía interior.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070793141_46ae.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/catalog/product/view/id/13922673/s/vuela-a-tu-libertad/category/5518/
9786073805308,EL ADVERSARIO,filosofia,Pablo Escalante Tattersfield,Penguin Random House,307,30 de Septiembre 2021,"La obra se centra en cuatro pilares básicos: el miedo, el control, la consciencia y la intención; busca presentar una herramienta práctica y de fácil comprensión para transitar por el puente entre lo físico y lo espiritual, equilibrando la búsqueda permanente del sentido de la vida en este plano terrenal.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786073805308_23c2.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-adversario
9788433981110,Nacido de ninguna mujer,terror-y-suspenso,Franck Bouysse,Anagrama,304,29 de Junio 2022,"Un manuscrito. Una joven enfrentada a un destino atroz. Un castillo. Una novela gótica perturbadora y fascinante. Un sacerdote rememora un suceso ocurrido cuarenta y cuatro años atrás que le cambió la vida: le pidieron que acudiera a un sanatorio mental para bendecir el cadáver de una interna y alguien le avisó de que, entre las ropas de la fallecida, encontraría un manuscrito. En él se cuenta la historia de la hija adolescente de una familia de campesinos pobres, cuyo padre la vende como criada a un hombre que vive en un castillo con su madre, su esposa, que nunca sale de su habitación, y un mozo de cuadras. El hombre está obsesionado con tener un heredero que su esposa no puede darle y la joven ha sido llevada al castillo con ese propósito... El manuscrito desgrana esa historia atroz, con episodios de una violencia y una crueldad extremas. Pero quedan preguntas por responder: ¿cuál fue el destino del niño concebido en tan terribles circunstancias? ¿Cómo acabó la joven en el manicomio?","https://www.gandhi.com.mx/media/catalog/product/9788433981110?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/nacido-de-ninguna-mujer-1
9786073828352,Crea tu suerte,desarrollo-humano,Gay Hendricks,Aguilar,208,18 de Abril 2023,"¡Atrévete a cambiar tu suerte y a tener una vida de ensueño!¿Y si pudieras crear tu propio destino? ¿Qué pasaría si vivir una vida de abundancia tener suerte en el amor, en el dinero y en el trabajo estuviera bajo tu control? La buena noticia es que es posible... ¡pero necesitas saber cómo! Gay Hendricks y Carol Kline, autores bestseller de The New York Times, comparten en Crea tu suerte ocho secretos que de inmediato cambiarán tu fortuna de manera consciente e intencional. Tan pronto pongas en práctica sus enseñanzas verás que lo que llamamos mala suerte desaparecerá. Los ocho secretos que constituyen el poderoso programa que Hendricks y Kline han creado aportarán a tu vida mayor libertad y abundancia.En Crea tu suerte aprenderás, entre otras cosas, cómo: Plantar las semillas de la suerte en tu propia psique. Eliminar la programación desafortunada (incluidas las maldiciones). Moverte al ritmo de tu esencia. Practicar la gratitud radical.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073828352_bf6a.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/crea-tu-suerte-1
9786077473923,Estamos ciegos,negocios-y-finanzas,Jürgen Klari,Paidós,256,15 de Agosto 2017,"La conferencia Estamos ciegos dio fama a Jürgen Klaric en 50 países. El objetivo de este libro es abrir los ojos a cómo funciona la mente y entender por qué el marketing y la publicidad fallan con tanta frecuencia. Este libro permite aprender cómo funciona la mente humana y su curioso comportamiento de decisión; el principio de los tres cerebros: córtex (racional), límbico (emocional), reptiliano (instintivo); identificar cuáles son los errores más serios de las grandes marcas por estar ciegas, así como conocer ejemplos prácticos de ceguera, y muestra qué hacer para abrir los ojos y cómo cambiar la visión y cultura de la empresa.Además, brinda los 10 principios de Jürgen Klaric para entender la mente subconsciente, que pemiten potencializar las ventas y el marketing:1. Di ¡no sé nada! 2. Entiende la problemática y plantea un objetivo claro. 3. Investiga bajo modelo científico. 4. Genera hipótesis. 5. Genera preguntas claves. 6. Utiliza la técnica de laddering. 7. Lee entre líneas. 8. Discrimina la información bajo principios neurobiológicos para así descubrir las improntas. 9. Depura y jerarquiza los insights. 10. Sintetiza, codifica e implementa.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786077473923_fb42.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/estamos-ciegos
